MA	pcp	SERTRALINE HCL	5934698	1989531.17000001
MA	psych	BUPROPION HCL	91504	109527.04
MA	psych	DIVALPROEX SODIUM	76256	167487.08
MA	psych	RISPERIDONE	73765	109614.11
MA	psych	TRAZODONE HCL	102692	26754.02
MD	pcp	LAMOTRIGINE	167384	188380.77
MD	pcp	ZOLPIDEM TARTRATE	2477278	831827.43
MD	psych	DIVALPROEX SODIUM	41763	68860.87
MD	psych	LAMOTRIGINE	56222	27247.32
MD	psych	QUETIAPINE FUMARATE	91478	482213.54
ME	pcp	CLONAZEPAM	834609	223552.52
ME	pcp	RISPERIDONE	330882	338227.87
ME	pcp	SERTRALINE HCL	2434066	796910.079999998
ME	psych	SERTRALINE HCL	8469	3005.38
ME	psych	ZOLPIDEM TARTRATE	6172	1230.79
MI	pcp	RISPERIDONE	1644916	1467423.36
MI	pcp	SERTRALINE HCL	11889591	3472464.37999999
MI	psych	BUPROPION HCL	40661	51430.63
MI	psych	DIVALPROEX SODIUM	43107	83183.79
MI	psych	LAMOTRIGINE	53557	41219.78
MI	psych	QUETIAPINE FUMARATE	46558	193218
MI	psych	TRAZODONE HCL	45551	10143.83
MN	pcp	DIVALPROEX SODIUM	676405	1504870.78
MN	pcp	FLUOXETINE HCL	2963683	998676.159999999
MN	pcp	RISPERIDONE	652261	662524.200000001
MN	psych	BUPROPION HCL	69365	101950.92
MN	psych	FLUOXETINE HCL	38104	20087.06
MN	psych	LAMOTRIGINE	30306	27297.18
MN	psych	QUETIAPINE FUMARATE	47096	240091.46
MN	psych	TRAZODONE HCL	56320	13417.93
MN	psych	ZOLPIDEM TARTRATE	24962	7190.24
MO	pcp	DIVALPROEX SODIUM	1436950	2798388.09
MO	psych	DIVALPROEX SODIUM	74468	183546.64
MO	psych	RISPERIDONE	75419	82657.05
MP	pcp	QUETIAPINE FUMARATE	360	148.68
MS	pcp	CLONAZEPAM	1689922	367671.9
MS	pcp	LAMOTRIGINE	180692	168164.51
MS	pcp	QUETIAPINE FUMARATE	1175121	4337458.71
MS	psych	CLONAZEPAM	27845	6422
MS	psych	LAMOTRIGINE	39363	17846.05
MS	psych	QUETIAPINE FUMARATE	42952	226892.89
MS	psych	SERTRALINE HCL	24860	8156.97
MT	pcp	CLONAZEPAM	475344	98936.9700000001
MT	pcp	RISPERIDONE	118952	105248.25
MT	pcp	SERTRALINE HCL	915650	263899.18
MT	psych	BUPROPION HCL	5235	4848.84
MT	psych	CLONAZEPAM	2769	700.58
MT	psych	FLUOXETINE HCL	1180	385.53
MT	psych	QUETIAPINE FUMARATE	2098	4745.42
MT	psych	RISPERIDONE	1168	876.35
MT	psych	TRAZODONE HCL	1969	467.22
MT	psych	ZOLPIDEM TARTRATE	861	193.64
NC	pcp	LAMOTRIGINE	806414	937046.05
NC	pcp	QUETIAPINE FUMARATE	2479993	7911850.32
NC	pcp	SERTRALINE HCL	10593819	3221765.17000001
NC	psych	FLUOXETINE HCL	77822	44923.85
NC	psych	LAMOTRIGINE	103032	69595.94
NC	psych	TRAZODONE HCL	129880	40327.33
ND	pcp	SERTRALINE HCL	1120201	281185.24
ND	psych	QUETIAPINE FUMARATE	1260	2922.35
ND	psych	RISPERIDONE	1982	1394.41
NE	pcp	DIVALPROEX SODIUM	263308	558309.64
NE	pcp	FLUOXETINE HCL	687302	214088.15
NE	pcp	QUETIAPINE FUMARATE	646249	1994319.09
NE	pcp	RISPERIDONE	361639	281314.06
NE	psych	BUPROPION HCL	7605	8727.19
NE	psych	DIVALPROEX SODIUM	8812	23251
NE	psych	QUETIAPINE FUMARATE	18768	105642.04
NE	psych	RISPERIDONE	9366	9607.35
NE	psych	SERTRALINE HCL	9499	2989.74
NE	psych	TRAZODONE HCL	16822	3313.71
NH	pcp	FLUOXETINE HCL	610702	245142.06
NH	pcp	LAMOTRIGINE	65052	90083.36
NH	pcp	QUETIAPINE FUMARATE	318600	750894.349999999
NH	pcp	ZOLPIDEM TARTRATE	800905	252093.63
NH	psych	BUPROPION HCL	9613	9704.13
NH	psych	CLONAZEPAM	9469	4438
NH	psych	DIVALPROEX SODIUM	7173	13325.51
NH	psych	LAMOTRIGINE	5808	2642.25
NH	psych	SERTRALINE HCL	2146	926.33
NH	psych	TRAZODONE HCL	8053	1647.44
NJ	pcp	LAMOTRIGINE	331530	379693.58
NJ	psych	DIVALPROEX SODIUM	114962	308187.26
NJ	psych	QUETIAPINE FUMARATE	145549	1087700.91
NJ	psych	RISPERIDONE	169814	236631.82
NM	pcp	CLONAZEPAM	458095	111832.59
NM	pcp	DIVALPROEX SODIUM	160483	297700.94
NM	psych	BUPROPION HCL	16620	23630.52
NM	psych	CLONAZEPAM	17461	3908.31
NM	psych	DIVALPROEX SODIUM	13822	29784.47
NM	psych	LAMOTRIGINE	13082	5229.5
NV	pcp	BUPROPION HCL	384737	369382.81
NV	pcp	RISPERIDONE	239569	172919.1
NV	pcp	SERTRALINE HCL	1647600	445107.91
NV	pcp	TRAZODONE HCL	1183899	246582.12
NV	pcp	ZOLPIDEM TARTRATE	2142076	552367.5
NV	psych	BUPROPION HCL	21752	22994.66
NV	psych	DIVALPROEX SODIUM	8775	18976.22
NV	psych	LAMOTRIGINE	14715	5653.5
NV	psych	SERTRALINE HCL	16518	4581.03
NV	psych	TRAZODONE HCL	20082	5977.1
NY	pcp	CLONAZEPAM	3189194	1123002.55
NY	pcp	LAMOTRIGINE	731298	1140672.59
NY	psych	DIVALPROEX SODIUM	704051	1470922.24
NY	psych	RISPERIDONE	870473	1063542.72
NY	psych	SERTRALINE HCL	721598	298498.49
OH	pcp	CLONAZEPAM	4691347	1527619.87
OH	psych	CLONAZEPAM	177963	57154
OH	psych	DIVALPROEX SODIUM	134088	389491.65
OH	psych	RISPERIDONE	166858	176946.88
OH	psych	SERTRALINE HCL	152973	60592.75
OK	pcp	BUPROPION HCL	1030328	1056946.83
OK	pcp	DIVALPROEX SODIUM	647783	1110385.96
OK	pcp	FLUOXETINE HCL	2349825	819744.519999999
OK	pcp	RISPERIDONE	784914	772710.61
OK	pcp	TRAZODONE HCL	2758779	593730.250000001
OK	psych	DIVALPROEX SODIUM	8592	20101.88
OK	psych	LAMOTRIGINE	10488	3786.25
OK	psych	QUETIAPINE FUMARATE	26206	201619.57
OK	psych	SERTRALINE HCL	13136	4185.79
OR	pcp	DIVALPROEX SODIUM	520627	812486.54
OR	pcp	FLUOXETINE HCL	3182402	927789.519999999
OR	pcp	LAMOTRIGINE	301334	179295.2
OR	pcp	QUETIAPINE FUMARATE	996858	2450091.16
OR	psych	BUPROPION HCL	51269	68015.26
OR	psych	FLUOXETINE HCL	32123	12255.52
OR	psych	QUETIAPINE FUMARATE	78209	685455.47
OR	psych	RISPERIDONE	61952	63819.14
OR	psych	TRAZODONE HCL	61362	23019.68
PA	pcp	CLONAZEPAM	5963335	1634901.83
PA	pcp	DIVALPROEX SODIUM	2345213	4497156.68
PA	pcp	SERTRALINE HCL	16871744	5562842.07999999
PA	psych	BUPROPION HCL	160940	211960.41
PA	psych	DIVALPROEX SODIUM	165411	399246.09
PA	psych	FLUOXETINE HCL	153499	80600.03
PA	psych	TRAZODONE HCL	201734	54762.28
PR	pcp	BUPROPION HCL	345958	356190.18
PR	pcp	LAMOTRIGINE	129198	191590.1
PR	pcp	ZOLPIDEM TARTRATE	4632642	1443179.09
PR	psych	DIVALPROEX SODIUM	230863	326672.08
PR	psych	FLUOXETINE HCL	775159	225193.99
PR	psych	QUETIAPINE FUMARATE	435375	996591.39
RI	pcp	DIVALPROEX SODIUM	153844	296903.25
RI	pcp	QUETIAPINE FUMARATE	445664	1099048.74
RI	pcp	SERTRALINE HCL	1693637	604307.669999999
RI	psych	RISPERIDONE	12043	9172.05
SC	pcp	RISPERIDONE	780562	759983.54
SC	pcp	ZOLPIDEM TARTRATE	4825971	1399240.7
SC	psych	BUPROPION HCL	23897	30817.21
SC	psych	RISPERIDONE	5575	5155.78
SC	psych	TRAZODONE HCL	14594	4921.22
SD	pcp	LAMOTRIGINE	39935	60774.66
SD	pcp	QUETIAPINE FUMARATE	259390	776582.14
SD	pcp	SERTRALINE HCL	963151	337541.54
SD	pcp	ZOLPIDEM TARTRATE	547120	153683.75
SD	psych	SERTRALINE HCL	1824	478.24
TN	pcp	BUPROPION HCL	1904176	1871699.48
TN	pcp	QUETIAPINE FUMARATE	2591263	7043731.56000001
TN	pcp	SERTRALINE HCL	8094701	2408180.26
TN	pcp	TRAZODONE HCL	5480657	1130335.69
TN	pcp	ZOLPIDEM TARTRATE	6291915	1522291.35
TN	psych	FLUOXETINE HCL	25711	12617.65
TN	psych	LAMOTRIGINE	61669	64717.98
TN	psych	QUETIAPINE FUMARATE	60646	362790.85
TX	pcp	BUPROPION HCL	4323315	4441364.61
TX	pcp	TRAZODONE HCL	12073033	2505202.9
TX	psych	BUPROPION HCL	223831	309835.48
TX	psych	LAMOTRIGINE	201895	198583.97
TX	psych	TRAZODONE HCL	238965	70029.82
TX	psych	ZOLPIDEM TARTRATE	136657	93949.95
UT	pcp	RISPERIDONE	255840	264164.39
UT	pcp	SERTRALINE HCL	1831266	551446.2
UT	pcp	ZOLPIDEM TARTRATE	2292420	576595.099999999
UT	psych	BUPROPION HCL	15080	15988.65
UT	psych	DIVALPROEX SODIUM	1140	1245.64
UT	psych	FLUOXETINE HCL	10084	2789.5
UT	psych	RISPERIDONE	5010	3781.18
UT	psych	TRAZODONE HCL	16094	3068.71
VA	pcp	BUPROPION HCL	1644492	1695994.14
VA	pcp	DIVALPROEX SODIUM	768352	1368813.65
VA	pcp	FLUOXETINE HCL	2974036	1071412.8
VA	pcp	QUETIAPINE FUMARATE	2305470	5489257.74000001
VA	pcp	TRAZODONE HCL	4409287	948416.120000001
VA	psych	DIVALPROEX SODIUM	35809	77674.89
VA	psych	FLUOXETINE HCL	30076	11934.55
VA	psych	QUETIAPINE FUMARATE	45718	243696.76
VI	pcp	FLUOXETINE HCL	1530	534.27
VI	pcp	ZOLPIDEM TARTRATE	6742	1566.88
VI	psych	RISPERIDONE	315	224.06
VT	pcp	BUPROPION HCL	285815	297380.29
VT	pcp	FLUOXETINE HCL	427752	167129.67
VT	pcp	LAMOTRIGINE	56552	52283.65
VT	pcp	TRAZODONE HCL	567262	103805.49
VT	psych	SERTRALINE HCL	4093	1015.13
VT	psych	ZOLPIDEM TARTRATE	2235	423.13
WA	pcp	CLONAZEPAM	1858437	487614.459999999
WA	pcp	ZOLPIDEM TARTRATE	3753818	870812.309999999
WA	psych	FLUOXETINE HCL	43155	16421.24
WA	psych	LAMOTRIGINE	68631	54206.3
WI	pcp	BUPROPION HCL	1552281	1667818.24
WI	pcp	LAMOTRIGINE	442150	481085.31
WI	pcp	TRAZODONE HCL	3462969	717442.849999999
WI	psych	QUETIAPINE FUMARATE	61504	289039.77
WI	psych	SERTRALINE HCL	39616	15553.56
WI	psych	ZOLPIDEM TARTRATE	45455	15323.18
WV	pcp	FLUOXETINE HCL	1288452	467521.93
WV	pcp	LAMOTRIGINE	174269	173827.38
WV	pcp	ZOLPIDEM TARTRATE	2049538	602317.59
WV	psych	DIVALPROEX SODIUM	4026	6880.56
WV	psych	RISPERIDONE	3318	2335.67
WY	pcp	BUPROPION HCL	77135	82036.19
WY	pcp	CLONAZEPAM	130040	28878.64
WY	pcp	DIVALPROEX SODIUM	45594	84819.08
WY	pcp	SERTRALINE HCL	441395	135849.82
WY	pcp	TRAZODONE HCL	218402	41816.35
WY	psych	CLONAZEPAM	1185	266.34
WY	psych	DIVALPROEX SODIUM	2156	4663.47
WY	psych	LAMOTRIGINE	5596	13598.48
WY	psych	QUETIAPINE FUMARATE	4682	27363.25
ZZ	pcp	BUPROPION HCL	720	742.09
ZZ	pcp	DIVALPROEX SODIUM	360	1726.42
ZZ	pcp	FLUOXETINE HCL	6720	1621.53
ZZ	pcp	QUETIAPINE FUMARATE	2421	4120.97
ZZ	pcp	TRAZODONE HCL	4851	781.76
AA	psych	CLONAZEPAM	510	232.47
AA	psych	SERTRALINE HCL	720	292.84
AE	psych	FLUOXETINE HCL	363	342.77
AK	pcp	BUPROPION HCL	34226	33341.61
AK	pcp	QUETIAPINE FUMARATE	52384	119550.17
AK	pcp	SERTRALINE HCL	146371	58678.17
AK	pcp	TRAZODONE HCL	113799	25246.45
AK	psych	DIVALPROEX SODIUM	5157	8527.51
AK	psych	LAMOTRIGINE	5028	2258.43
AL	pcp	FLUOXETINE HCL	3038773	986297.459999997
AL	psych	LAMOTRIGINE	33443	26351.92
AL	psych	SERTRALINE HCL	33921	12182.09
AL	psych	ZOLPIDEM TARTRATE	18396	5727.09
AR	pcp	LAMOTRIGINE	265835	192858.73
AR	psych	RISPERIDONE	5278	3670.99
AR	psych	SERTRALINE HCL	8508	2798.11
AR	psych	ZOLPIDEM TARTRATE	5126	2035.16
AS	pcp	SERTRALINE HCL	735	268.86
AZ	pcp	BUPROPION HCL	1333368	1277383.9
AZ	pcp	QUETIAPINE FUMARATE	781352	1524005.11
AZ	pcp	RISPERIDONE	445618	384534.71
AZ	pcp	SERTRALINE HCL	4623974	1363354.85
AZ	pcp	TRAZODONE HCL	3683560	725987.409999998
AZ	psych	CLONAZEPAM	114152	34164.17
AZ	psych	LAMOTRIGINE	104719	50496.6
AZ	psych	QUETIAPINE FUMARATE	81012	317408.4
CA	pcp	DIVALPROEX SODIUM	3618491	6104472.71000001
CA	pcp	RISPERIDONE	4029187	3769218.05
CA	pcp	SERTRALINE HCL	19276314	5965295.42000003
CA	psych	DIVALPROEX SODIUM	695726	1681039.51
CA	psych	QUETIAPINE FUMARATE	1300299	7074935.08
CA	psych	RISPERIDONE	946412	939106.080000001
CO	pcp	DIVALPROEX SODIUM	492480	850662.09
CO	pcp	LAMOTRIGINE	265736	278092.77
CO	psych	DIVALPROEX SODIUM	39885	94005.98
CT	pcp	CLONAZEPAM	1077296	303718.260000001
CT	pcp	SERTRALINE HCL	3106258	1039028.59
CT	psych	FLUOXETINE HCL	74869	52902.88
CT	psych	ZOLPIDEM TARTRATE	63585	25741.82
DC	pcp	CLONAZEPAM	57584	17509.92
DC	pcp	QUETIAPINE FUMARATE	70288	184516.62
DC	pcp	RISPERIDONE	55676	53516.94
DC	pcp	SERTRALINE HCL	194105	65124.03
DC	psych	FLUOXETINE HCL	15691	5103.2
DC	psych	LAMOTRIGINE	23121	15097.93
DC	psych	QUETIAPINE FUMARATE	41827	230415.51
DE	pcp	CLONAZEPAM	294820	79116.0800000001
DE	pcp	DIVALPROEX SODIUM	120130	220022.54
DE	pcp	FLUOXETINE HCL	452661	159360.75
DE	pcp	RISPERIDONE	131624	122340.02
DE	psych	BUPROPION HCL	17727	19511.32
DE	psych	CLONAZEPAM	16148	4348.11
DE	psych	DIVALPROEX SODIUM	20101	55130.88
DE	psych	RISPERIDONE	15446	17370.78
DE	psych	SERTRALINE HCL	10084	4553.81
DE	psych	TRAZODONE HCL	21473	9707.58
FL	pcp	LAMOTRIGINE	890306	821348.37
FL	pcp	SERTRALINE HCL	21325258	6012883.07
FL	pcp	ZOLPIDEM TARTRATE	23108846	6123049.12999999
FL	psych	DIVALPROEX SODIUM	219232	347461.71
FL	psych	FLUOXETINE HCL	290802	146345.43
FL	psych	QUETIAPINE FUMARATE	547642	4926900.79
FL	psych	RISPERIDONE	340256	260321.95
GA	pcp	CLONAZEPAM	4085643	986755.88
GA	pcp	FLUOXETINE HCL	4578647	1526597.1
GA	pcp	ZOLPIDEM TARTRATE	9028041	2547741.96
GA	psych	FLUOXETINE HCL	88069	37074.56
GA	psych	RISPERIDONE	120159	116298.49
GA	psych	ZOLPIDEM TARTRATE	58341	26474.19
GU	pcp	DIVALPROEX SODIUM	720	302.69
GU	psych	CLONAZEPAM	2220	580.82
GU	psych	FLUOXETINE HCL	1310	580.71
GU	psych	ZOLPIDEM TARTRATE	510	111.64
HI	pcp	LAMOTRIGINE	21756	18897.47
HI	pcp	QUETIAPINE FUMARATE	263289	592128.82
HI	pcp	SERTRALINE HCL	419958	126784.46
HI	psych	BUPROPION HCL	21276	23142.38
HI	psych	DIVALPROEX SODIUM	22130	58343.1
HI	psych	QUETIAPINE FUMARATE	35162	232972.88
HI	psych	RISPERIDONE	23501	32125.95
HI	psych	SERTRALINE HCL	19260	11640.71
HI	psych	TRAZODONE HCL	18642	6559.52
IA	pcp	CLONAZEPAM	1194767	253224.05
IA	pcp	DIVALPROEX SODIUM	424346	1040933.94
IA	pcp	RISPERIDONE	619326	520737.22
IA	pcp	SERTRALINE HCL	3490538	1025397.64
IA	pcp	TRAZODONE HCL	2281589	394880.38
IA	psych	DIVALPROEX SODIUM	8262	24443.05
IA	psych	LAMOTRIGINE	5817	2191.77
IA	psych	QUETIAPINE FUMARATE	18283	91625.37
IA	psych	SERTRALINE HCL	19438	6386.33
ID	pcp	LAMOTRIGINE	165054	117220.45
ID	pcp	SERTRALINE HCL	1368072	389924.21
ID	pcp	ZOLPIDEM TARTRATE	1330722	332718.93
ID	psych	DIVALPROEX SODIUM	3139	4778.94
ID	psych	SERTRALINE HCL	3854	1319.71
IL	pcp	CLONAZEPAM	3350101	802580.75
IL	pcp	RISPERIDONE	2452652	2512294.03
IL	pcp	SERTRALINE HCL	9947118	3104560.83
IL	psych	CLONAZEPAM	146244	40993.99
IL	psych	DIVALPROEX SODIUM	100312	199652.48
IL	psych	QUETIAPINE FUMARATE	167267	1071676.69
IN	pcp	CLONAZEPAM	3166395	944043.53
IN	pcp	DIVALPROEX SODIUM	1471637	2841731.93
IN	pcp	RISPERIDONE	1363114	1258743.01
IN	psych	BUPROPION HCL	45487	51993.1
IN	psych	TRAZODONE HCL	36584	10137.53
IN	psych	ZOLPIDEM TARTRATE	11266	2720.97
KS	pcp	LAMOTRIGINE	191855	196837.45
KS	pcp	ZOLPIDEM TARTRATE	2387135	734756.029999999
KS	psych	QUETIAPINE FUMARATE	20882	170699.64
KS	psych	SERTRALINE HCL	14447	5442.94
KS	psych	ZOLPIDEM TARTRATE	14069	2963.51
KY	pcp	CLONAZEPAM	3513006	1037265.26
KY	pcp	DIVALPROEX SODIUM	1231756	2083650.07
KY	pcp	FLUOXETINE HCL	3090547	1170899.86
KY	psych	BUPROPION HCL	62472	91572.71
KY	psych	QUETIAPINE FUMARATE	45775	265153.55
KY	psych	RISPERIDONE	21632	23271.08
KY	psych	SERTRALINE HCL	46314	21476.66
KY	psych	ZOLPIDEM TARTRATE	32132	23523.48
LA	pcp	BUPROPION HCL	1084309	1200757.69
LA	pcp	DIVALPROEX SODIUM	881856	1769664.44
LA	pcp	FLUOXETINE HCL	1968697	697971.469999999
LA	pcp	LAMOTRIGINE	185240	251621.05
LA	pcp	TRAZODONE HCL	2842030	554388.3
LA	psych	DIVALPROEX SODIUM	94586	218307.71
MA	pcp	CLONAZEPAM	2777898	704132.42
MA	pcp	LAMOTRIGINE	499825	563282.1
MA	pcp	ZOLPIDEM TARTRATE	3449772	887720.930000001
MA	psych	FLUOXETINE HCL	75240	40391.17
MA	psych	LAMOTRIGINE	88178	87156.72
MA	psych	QUETIAPINE FUMARATE	99772	572424.83
MA	psych	ZOLPIDEM TARTRATE	32440	14550.57
MD	pcp	BUPROPION HCL	707310	709353.639999999
MD	pcp	CLONAZEPAM	1031753	275235.93
MD	pcp	FLUOXETINE HCL	1334502	458866.9
MD	pcp	RISPERIDONE	733186	695685.98
MD	pcp	TRAZODONE HCL	1995400	432174.809999999
MD	psych	BUPROPION HCL	88474	103243.82
MD	psych	CLONAZEPAM	89761	22626.96
MD	psych	FLUOXETINE HCL	57676	20339.82
MD	psych	TRAZODONE HCL	67804	18311.16
ME	pcp	BUPROPION HCL	737364	777412.77
ME	pcp	DIVALPROEX SODIUM	208220	478875.69
ME	pcp	LAMOTRIGINE	135153	154376.54
ME	pcp	QUETIAPINE FUMARATE	353718	549227.02
ME	pcp	TRAZODONE HCL	1431663	276548.59
ME	psych	CLONAZEPAM	19015	4903.6
ME	psych	DIVALPROEX SODIUM	9539	22393.45
ME	psych	LAMOTRIGINE	15896	6991.21
MI	pcp	BUPROPION HCL	3007302	2965297.37
MI	pcp	TRAZODONE HCL	5663815	1074039.56
MI	pcp	ZOLPIDEM TARTRATE	8295747	2423806.82999999
MI	psych	FLUOXETINE HCL	36830	11969.44
MI	psych	ZOLPIDEM TARTRATE	13923	3786.57
MN	pcp	BUPROPION HCL	1511980	1677499.94
MN	pcp	CLONAZEPAM	1447996	350100.43
MN	pcp	LAMOTRIGINE	241647	317194.87
MN	pcp	QUETIAPINE FUMARATE	1431419	3199032.06
MN	pcp	SERTRALINE HCL	6025595	1736845.55
MN	pcp	TRAZODONE HCL	5023117	889067.359999998
MN	psych	SERTRALINE HCL	38171	13873.19
MO	pcp	BUPROPION HCL	2179524	2252512.19
MO	pcp	CLONAZEPAM	2620447	662380.56
MO	pcp	FLUOXETINE HCL	3892659	1398826.29
MO	pcp	RISPERIDONE	1250643	1343149.38
MO	pcp	TRAZODONE HCL	5511900	1149391.44
MO	pcp	ZOLPIDEM TARTRATE	5825095	1654944.48
MO	psych	BUPROPION HCL	60025	69721.69
MO	psych	FLUOXETINE HCL	54289	27723.87
MO	psych	LAMOTRIGINE	57362	46244.86
MO	psych	TRAZODONE HCL	105891	28340.02
MO	psych	ZOLPIDEM TARTRATE	53299	23270.21
MP	pcp	ZOLPIDEM TARTRATE	2070	486.4
MS	pcp	BUPROPION HCL	710091	740002.66
MS	pcp	DIVALPROEX SODIUM	596101	1110868.26
MS	pcp	FLUOXETINE HCL	1227363	389240.260000001
MS	pcp	TRAZODONE HCL	2041831	406616.63
MS	psych	DIVALPROEX SODIUM	28291	40169.72
MT	pcp	BUPROPION HCL	304102	310622.03
MT	pcp	DIVALPROEX SODIUM	134800	210677.6
MT	pcp	QUETIAPINE FUMARATE	242925	604921.12
MT	pcp	TRAZODONE HCL	611163	112750.92
MT	psych	LAMOTRIGINE	5853	9963.41
MT	psych	SERTRALINE HCL	366	173.86
NC	pcp	BUPROPION HCL	3179784	3261769.96000001
NC	pcp	DIVALPROEX SODIUM	1645722	3485844.32
NC	pcp	TRAZODONE HCL	6879599	1417509.09
NC	psych	BUPROPION HCL	109619	149006.45
NC	psych	DIVALPROEX SODIUM	98126	273810.31
NC	psych	QUETIAPINE FUMARATE	134473	807515.77
NC	psych	SERTRALINE HCL	83244	33231.33
ND	pcp	BUPROPION HCL	181642	190899.78
ND	pcp	DIVALPROEX SODIUM	78973	158752.44
ND	pcp	RISPERIDONE	143228	102752.87
ND	pcp	TRAZODONE HCL	431908	65808.21
ND	psych	LAMOTRIGINE	570	186.67
NE	pcp	LAMOTRIGINE	132156	173573.42
NE	pcp	SERTRALINE HCL	2000970	596465.28
NE	pcp	ZOLPIDEM TARTRATE	1415470	391946.36
NE	psych	CLONAZEPAM	16067	4493.25
NE	psych	LAMOTRIGINE	6824	2607.44
NH	pcp	BUPROPION HCL	394043	419870.36
NH	pcp	CLONAZEPAM	560391	168755.15
NH	pcp	RISPERIDONE	162019	225011.86
NH	pcp	SERTRALINE HCL	1220970	434119.33
NH	pcp	TRAZODONE HCL	883214	198717.01
NH	psych	QUETIAPINE FUMARATE	8063	53865.94
NJ	pcp	CLONAZEPAM	2333267	691865.260000002
NJ	pcp	DIVALPROEX SODIUM	1423692	2427804.36
NJ	pcp	FLUOXETINE HCL	1613817	636051.569999999
NJ	psych	FLUOXETINE HCL	79232	60303.23
NJ	psych	LAMOTRIGINE	69048	87106.77
NJ	psych	ZOLPIDEM TARTRATE	67895	39025.57
NM	pcp	BUPROPION HCL	408646	449927.34
NM	pcp	FLUOXETINE HCL	920996	307604.18
NM	pcp	RISPERIDONE	195529	219278.05
NM	pcp	TRAZODONE HCL	1292806	240720.76
NM	pcp	ZOLPIDEM TARTRATE	1268213	373740.98
NM	psych	FLUOXETINE HCL	11862	3611.49
NM	psych	QUETIAPINE FUMARATE	22245	141311.46
NM	psych	ZOLPIDEM TARTRATE	8387	4826.92
NV	pcp	CLONAZEPAM	622070	150007.6
NV	pcp	LAMOTRIGINE	71433	48919.92
NV	psych	ZOLPIDEM TARTRATE	17521	5521.4
NY	pcp	DIVALPROEX SODIUM	2304054	4241242.09
NY	pcp	FLUOXETINE HCL	4320797	1621592.89
NY	psych	BUPROPION HCL	643612	787118.820000001
NY	psych	CLONAZEPAM	766684	276488.519999999
NY	psych	QUETIAPINE FUMARATE	897818	4837308.78
NY	psych	TRAZODONE HCL	565638	150047.49
NY	psych	ZOLPIDEM TARTRATE	635458	257113.35
OH	pcp	DIVALPROEX SODIUM	3062502	5965034.17
OH	pcp	FLUOXETINE HCL	6463324	2244869.43
OH	pcp	RISPERIDONE	2836523	3356512.98
OH	psych	BUPROPION HCL	113256	141292.37
OH	psych	LAMOTRIGINE	82525	70936.93
OH	psych	TRAZODONE HCL	180512	48358.69
OH	psych	ZOLPIDEM TARTRATE	91919	38388.24
OK	pcp	LAMOTRIGINE	316372	272978.44
OK	pcp	SERTRALINE HCL	3630235	1110331.33
OK	pcp	ZOLPIDEM TARTRATE	3799639	1134775.47
OK	psych	BUPROPION HCL	17313	18239.26
OK	psych	TRAZODONE HCL	30422	9763.6
OK	psych	ZOLPIDEM TARTRATE	8430	1907.13
OR	pcp	CLONAZEPAM	1447703	337786.32
OR	pcp	SERTRALINE HCL	4012099	1168356.08
OR	pcp	ZOLPIDEM TARTRATE	3014712	758969.68
OR	psych	DIVALPROEX SODIUM	55260	120419.15
OR	psych	LAMOTRIGINE	64953	36610.3
OR	psych	SERTRALINE HCL	32997	11288.2
PA	pcp	BUPROPION HCL	3574228	3881148.97000001
PA	pcp	RISPERIDONE	3324715	3186476.31999999
PA	pcp	TRAZODONE HCL	7148852	1588241.29
PA	pcp	ZOLPIDEM TARTRATE	11274559	3851934.98000001
PA	psych	CLONAZEPAM	281881	81986.9300000001
PA	psych	LAMOTRIGINE	152450	128591.83
PA	psych	QUETIAPINE FUMARATE	252944	1424593.87
PA	psych	SERTRALINE HCL	188030	72244.57
PA	psych	ZOLPIDEM TARTRATE	116256	50761.44
PR	pcp	FLUOXETINE HCL	1219066	309423.480000001
PR	psych	BUPROPION HCL	504321	553988.32
PR	psych	RISPERIDONE	483077	345642.62
PR	psych	SERTRALINE HCL	584166	184568.12
PR	psych	TRAZODONE HCL	285015	71471.06
PR	psych	ZOLPIDEM TARTRATE	747785	341912.72
RI	pcp	RISPERIDONE	188578	217980.79
RI	pcp	ZOLPIDEM TARTRATE	884124	216757.44
RI	psych	DIVALPROEX SODIUM	7955	14723.38
RI	psych	LAMOTRIGINE	17000	6375.35
RI	psych	QUETIAPINE FUMARATE	26472	158303.64
SC	pcp	FLUOXETINE HCL	2417390	827438.55
SC	pcp	LAMOTRIGINE	192221	185490.91
SC	psych	FLUOXETINE HCL	19765	16088.71
SC	psych	LAMOTRIGINE	23284	10584.82
SC	psych	ZOLPIDEM TARTRATE	14718	5668.7
SD	pcp	CLONAZEPAM	364148	95767.14
SD	pcp	DIVALPROEX SODIUM	139910	304757.59
SD	psych	BUPROPION HCL	1860	1981.6
SD	psych	RISPERIDONE	1478	748.84
SD	psych	TRAZODONE HCL	2517	487.54
TN	pcp	CLONAZEPAM	3385420	760819.42
TN	pcp	LAMOTRIGINE	471308	417286.63
TN	psych	BUPROPION HCL	52741	71709.29
TN	psych	CLONAZEPAM	62103	18979.21
TN	psych	DIVALPROEX SODIUM	12043	29473.81
TN	psych	SERTRALINE HCL	38711	15186.49
TN	psych	TRAZODONE HCL	42855	12405.84
TX	pcp	CLONAZEPAM	7449567	1778769.96
TX	pcp	DIVALPROEX SODIUM	2962912	5676917.32000001
TX	pcp	FLUOXETINE HCL	8108085	2613636.64
TX	pcp	QUETIAPINE FUMARATE	6432253	20016603.2
